taxonID,identifier,description,creator,license,type,format,language
http://www.floraislands.is/saxifcae.html,http://www.floraislands.is/HAPL/saxifcae2b.jpg,Þúfusteinbrjótur uppi á Draflastaðafjalli við Fnjóskadal 3. júlí 2006.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/rosapimp.html,http://www.floraislands.is/HAPL/rosapimp2b.jpg,Þyrnirósarbreiða í Arnstapahlíð við Ísafjarðardjúp í júlíbyrjun 2003.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/rosapimp.html,http://www.floraislands.is/HAPL/rosapimp5b.jpg,"Hér sést rósin í fullum blóma í Arnstapahlíð við Ísafjörð, 2. ágúst 2006.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/rosapimp.html,http://www.floraislands.is/HAPL/rosapimp4b.jpg,Nærmynd af blómi þyrnirósarinnar á sama stað.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/angelarc.html,http://www.floraislands.is/HAPL/angelarc1b.jpg,Ætihvönn á bakka Mývatns árið 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/angelarc.html,http://www.floraislands.is/HAPL/AN-16764.jpg,Þroskuð aldini ætihvannar á Arnarhóli í Kaupangssveit í ágúst 2004,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/isoetech.html,http://www.floraislands.is/BURKNAR/isoetech1y.jpg,Álftalaukur við Krísuvík 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisvar.html,http://www.floraislands.is/BURKNAR/equisvar1y.jpg,Beitieski í Reykjavík árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisvar.html,http://www.floraislands.is/BURKNAR/equisvar2y.jpg,Beitieski í nærsýn árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/lycopcla.html,http://www.floraislands.is/BURKNAR/lycopcla3y.jpg,Gróbær burstajafni í Ormsstaðafjalli í Breiðdal eystra 13. júlí árið 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/lycopcla.html,http://www.floraislands.is/BURKNAR/lycopcla4y.jpg,Grein af burstajafna í nærsýn. Hároddur blaðanna sést greinilega við stækkun.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/dryopass.html,http://www.floraislands.is/BURKNAR/dryopass1y.jpg,Dílaburkni í Búðahrauni á Snæfellsnesi árið 1967.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrysim.html,http://www.floraislands.is/BURKNAR/botrysim1b.jpg,Dvergtungljurt við Jarðbaðshóla í Mývatnssveit 26. júlí 2002.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrysim.html,http://www.floraislands.is/BURKNAR/botrysim2y.jpg,Dvergtungljurt við Jarðbaðshóla í návígi.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equishye.html,http://www.floraislands.is/BURKNAR/equishye1y.jpg,Hér eru tvær plöntur af eski í Drangavík á Ströndum árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equishye.html,http://www.floraislands.is/BURKNAR/equishye2y.jpg,Hér sjáum við efri hluta eskis með gróaxi í toppinn. Myndin er tekin í Grundarkoti í Héðinsfirði 23. júní árið 1991.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equishye.html,http://www.floraislands.is/BURKNAR/equishye3y.jpg,Hér sjáum við nærmynd af stöngulslíðri eskisins í Ólafsfjarðarmúla 20. júní 2006.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisflu.html,http://www.floraislands.is/BURKNAR/equisflu1y.jpg,Fergin í Lystigarði Akureyrar 26. júní 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisflu.html,http://www.floraislands.is/BURKNAR/equisflu2y.jpg,Fergin á náttúrulegum vaxtarstað í Fnjóskadal 25. júní árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/woodsalp.html,http://www.floraislands.is/BURKNAR/,,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/athyrfil.html,http://www.floraislands.is/BURKNAR/athyrdis2y.jpg,Fjöllaufungur í Búðahrauni á Snæfellsnesi 1967.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/cryptcri.html,http://www.floraislands.is/BURKNAR/cryptcri1y.jpg,Hlíðaburkni í hlíðinni ofan við Hesteyri í Jökulfjörðum árið 1980.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/cryptcri.html,http://www.floraislands.is/BURKNAR/cryptcri2y.jpg,"Hér sést dæmigerður vaxtarstaður hlíðaburkna, innan um grjót í snjóþungri hlíð.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrymin.html,http://www.floraislands.is/BURKNAR/botrymin1y.jpg,Myndin af keilutungljurt er tekin við Jarðbaðshóla í Mývatnssveit þann 26. júlí árið 2002,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/asplevir.html,http://www.floraislands.is/BURKNAR/asplevir1y.jpg,Klettaburkni í klettaskoru á Fagurhólsmýri 27. júní 2002.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/asplevir.html,http://www.floraislands.is/BURKNAR/asplevir2y.jpg,Klettaburkni á Kvískerjum í Öræfum 27. júní 2002.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisarv.html,http://www.floraislands.is/BURKNAR/equisarv2y.jpg,Tillífunarsprotar klóelftingar á Arnarhóli í Kaupangssveit í sept. 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisarv.html,http://www.floraislands.is/BURKNAR/equisarv1y.jpg,Gróbærir vorkólfar klóelftingar (skollafætur eða góubeitlar) á Stíflu í Fljótum vorið 1994.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equisarv.html,http://www.floraislands.is/BURKNAR/equisarv4y.jpg,Forkím klóelftingar við volgar hraunglufur í Surtsey árið 1975,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/polypvul.html,http://www.floraislands.is/BURKNAR/polypvul1y.jpg,Köldugras á Suðurlandi 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrylan.html,http://www.floraislands.is/BURKNAR/botrylan1y.jpg,Lensutungljurt í fjörukambinum í Vöðlavík á Austfjörðum 23. júlí 1991.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrylan.html,http://www.floraislands.is/BURKNAR/botrylan2y.jpg,Hér má sjá sérlega myndarlega lensutungljurt við Bjarnarflag í Mývatnssveit árið 2002.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/woodsilv.html,http://www.floraislands.is/BURKNAR/woodsilv1y.jpg,Liðfætla á Suðurlandi 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/diphaalp.html,http://www.floraislands.is/BURKNAR/diphaalp3y.jpg,Litunarjafni í Grænulág við Dalbæ á Snæfjallaströnd 10. júlí 2010.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/diphaalp.html,http://www.floraislands.is/BURKNAR/diphaalp2y.jpg,Litunarjafni í Fljótavík árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/lycopann.html,http://www.floraislands.is/BURKNAR/lycopann1y.jpg,Hér er lyngjafni á Vatnsenda í Héðinsfirði 23. júní 1991. Þar er lyngjafninn í samfélagi með bláberja- og aðalbláberjalyngi.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/lycopann.html,http://www.floraislands.is/BURKNAR/lycopann2y.jpg,Lyngjafni í Fljótavík á Hornströndum árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrybor.html,http://www.floraislands.is/BURKNAR/botrybor1y.jpg,"Mánajurt, mynd tekin af Helga Hallgrímssyni árið 1986.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrybor.html,http://www.floraislands.is/BURKNAR/botrybor2y.jpg,"Mánajurt á Þóroddsstöðum í Ólafsfirði, 18. júní 2007.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrybor.html,http://www.floraislands.is/BURKNAR/botrybor3y.jpg,Mánajurt á Þóroddsstöðum í Ólafsfirði 7. júlí 2011.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/hymenwil.html,http://www.floraislands.is/BURKNAR/hymenwil1y.jpg,Myndin er tekin af ræktuðu eintaki mosaburknans á Líffræðistofnun Háskólans í Reykjavík árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/selagsel.html,http://www.floraislands.is/BURKNAR/selagsel1y.jpg,Mosajafni í Eyjafirði 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equispal.html,http://www.floraislands.is/BURKNAR/equispal1y.jpg,Mýrelfting í Elliðaárdal í Reykjavík árið 1981.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/ophioazo.html,http://www.floraislands.is/BURKNAR/ophioazo1y.jpg,Naðurtunga utan í bakka volga lækjarins í Nauthaga í Þjórsárverum árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/ophioazo.html,http://www.floraislands.is/BURKNAR/ophioazo2y.jpg,Naðurtunga í Jarðbaðshólum í Mývatnssveit árið 1996.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/asplesep.html,http://www.floraislands.is/BURKNAR/asplesep1y.jpg,Myndin af skeggburkna hér fyrir ofan er tekin í Þýzkalandi árið 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/asplesep.html,http://www.floraislands.is/BURKNAR/asplesep2y.jpg,"Hér er annar þeirra tveggja skeggburkna sem fundizt hafa á Íslandi, á Hléskógum í Höfðahverfi í sept. árið 1972",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/polyslon.html,http://www.floraislands.is/BURKNAR/polyslon1y.jpg,Skjaldburkni í Dyrfjalladal sumarið 1992.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/polyslon.html,http://www.floraislands.is/BURKNAR/polyslon2y.jpg,Skjaldburkni í Unaðsdal á Snæfjallaströnd 11. júlí 2010.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/hupersel.html,http://www.floraislands.is/BURKNAR/HUPERSEL1B.jpg,"Skollafingur inni í Víkurbotni við Breiðuvík í Vestur-Barðastrandarsýslu sumarið 1985. Hér eru æxlikorn áberandi, eins og einkennandi er fyrir deilitegundina subsp. arctica.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/hupersel.html,http://www.floraislands.is/BURKNAR/huperses1y.jpg,"Skollafindur í mynni Torfdals í Ísafirði í júlí 2005. Hér sjást æxlikorn aðeins efst á sprotunum, eins og einkennandi er fyrir deilitegundina subsp. selago",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/blechspi.html,http://www.floraislands.is/BURKNAR/blechspi1y.jpg,"Skollakambur í Vattardal í Barðastrandasýslu árið 1985. Gróbæru blöðin mynda uppréttan kamb, en hin blöðin eru skástæð með breiðari flipa.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/blechspi.html,http://www.floraislands.is/BURKNAR/blechspf2y.jpg,Tunguskollakambur við Deildartunguhver í Borgarfirði. Á honum eiga gróbæru blöðin og tillífunarblöðin að vera eins í útliti.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrynor.html,http://www.floraislands.is/BURKNAR/PT-21380v_small.jpg,Skorutungljurt á Þóroddsstöðum í Ólafsfirði.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrynor.html,http://www.floraislands.is/BURKNAR/PT-21383v_small.jpg,Neðsti hluti skorutungljurtar,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrynor.html,http://www.floraislands.is/BURKNAR/PT-21379v_small.jpg,Smáblaðpör skorutungljurtar nær.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equissyl.html,http://www.floraislands.is/BURKNAR/equissyl1y.jpg,Skógelfting í Sandvík við Gerpi 21. júlí 1991.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equissyl.html,http://www.floraislands.is/BURKNAR/equissyl2y.jpg,Skógelftingí Lystigarði Akureyrar árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equissyl.html,http://www.floraislands.is/BURKNAR/equissyl4y.jpg,Skógelfting í gamalli mógröf í Heydal við Mjóafjörð í Djúpi 15. júlí 2010.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/dryopfil.html,http://www.floraislands.is/BURKNAR/dryopfil1y.jpg,Hér er stóriburkni í návígi í Búðahrauni á Snæfellsnesi árið 1967.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/dryopfil.html,http://www.floraislands.is/BURKNAR/dryopfil2y.jpg,Hér sjáum við burknastóð með stóraburkna í Súgandafirði árið 1999,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/aspletri.html,http://www.floraislands.is/BURKNAR/aspletri3y.jpg,Svartburkni í Skaftafelli 27. júní árið 2002.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/cystofra.html,http://www.floraislands.is/BURKNAR/cystofra1y.jpg,Tófugras á Suðurlandi 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/botrylun.html,http://www.floraislands.is/BURKNAR/botrylun1y.jpg,Tungljurt í Eyjafirði árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/equispra.html,http://www.floraislands.is/BURKNAR/equispra1y.jpg,Vallelfting í Elliðaárdal í Reykjavík árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/thelyphe.html,http://www.floraislands.is/BURKNAR/thelyphe1y.jpg,Þríhyrnuburkni í Reykjarfirði nyrðri á Ströndum árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/gymnodry.html,http://www.floraislands.is/BURKNAR/gymnodry1y.jpg,"Þrílaufungur, myndin tekin árið 1982.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/gymnodry.html,http://www.floraislands.is/BURKNAR/gymnodry2y.jpg,Þrílaufungur í Kolgrafarfirði á Snæfellsnesi 9. júlí 2011.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/BURKNAR/athyrdis.html,http://www.floraislands.is/BURKNAR/athyrdis1y.jpg,"Breiða af þúsundblaðarós í Skútudal, Siglufirði 24. júní 1991.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/encalrha.html,http://www.floraislands.is/MOSAR/encalrha2m.jpg,Álfaklukka á Arnarhóli í Kaupangssveit 22. apríl 1961.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/encalrha.html,http://www.floraislands.is/MOSAR/encalrha1m.jpg,Álfaklukka á Goðalandi við Þórsmörk 28. júní 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/fontiant.html,http://www.floraislands.is/MOSAR/fontiant1m.jpg,Ármosi í Laxá í Kjós 1. ágúst 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/bryuimbr.html,http://www.floraislands.is/MOSAR/bryuimbr1m.jpg,Barðahnokki á gangstéttarhellum á Arnarhóli í Kaupangssveit 21. júní 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/bartrith.html,http://www.floraislands.is/MOSAR/BARTRITH1M.jpg,Barðastrý við Geirland á Síðu í maí 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/aulacpal.html,http://www.floraislands.is/MOSAR/aulacpal1m.jpg,Bleikjukollur í Krossanesborgum við Akureyri 17. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/sphagter.html,http://www.floraislands.is/MOSAR/sphagter1m.jpg,Bleytuburi í Goðalandi við Þórsmörk 25. júní 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/aulactur.html,http://www.floraislands.is/MOSAR/aulactur1m.jpg,Myndin af bústinkolli er tekin 28. júní 2005 Hafrárdalsmegin í Torfufelli í 900 m hæð yfir sjó.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/grimmaff.html,http://www.floraislands.is/MOSAR/grimmaff.jpg,Dalaskeggi í Leifsstaðabrúnum í Kaupangssveit 14. apríl 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/preisqua.html,http://www.floraislands.is/MOSAR/preisqua1m.jpg,Dröfnumosi við Snorrastaðatjarnir á Reykjanesi 27. júní 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/pogonnan.html,http://www.floraislands.is/MOSAR/pogonnan1m.jpg,Dverghöttur í Gálgahrauni á Álftanesi 28. maí árið 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/philofon.html,http://www.floraislands.is/MOSAR/philofon1m.jpg,Dýjahnappur í Goðalandi við Þórsmörk 25. júní árið 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/kiaersta.html,http://www.floraislands.is/MOSAR/kiaersta1m.jpg,Dældahnúskur í Hlíðarfjalli við Akureyri 19. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/rhydesqu.html,http://www.floraislands.is/MOSAR/rhydesqu1m.jpg,Engjaskraut við Geirland á Síðu í maí 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/philotom.html,http://www.floraislands.is/MOSAR/philotom1m.jpg,Fjallahnappurí blautri mýri með lindavatni í hlíðinni ofan við Þverbrekku í Öxnadal 22. júní 2005 .,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/grimmalp.html,http://www.floraislands.is/MOSAR/grimmalp1m.jpg,Fjallaskeggi við Þvergil á Flateyjardalsheiði 17. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/schismar.html,http://www.floraislands.is/MOSAR/schismar1m.jpg,Fjörukragi á Gálgakletti á Álftanesi.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/callecus.html,http://www.floraislands.is/MOSAR/callecus1m.jpg,Geirmosi í Flekkudal í Kjós 1. ágúst 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/isothmyo.html,http://www.floraislands.is/MOSAR/isothmyo1m.jpg,Gjótuskúfur utan í Lóndröngum á Snæfellsnesi 21. júlí 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/polytpil.html,http://www.floraislands.is/MOSAR/polytpil1m.jpg,Gráhaddur á Skollholti við Grundartanga í Hvalfirði 30. maí árið 1997,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/gymmicor.html,http://www.floraislands.is/MOSAR/gymmicor1m.jpg,Grákólfur í Reykjarfirði syðri á Ströndum 24. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/schiscon.html,http://www.floraislands.is/MOSAR/schiscon1m.jpg,Gullinkragi við Þvergil á Flateyjardalsheiði 17. júlí árið 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/bracalbi.html,http://www.floraislands.is/MOSAR/bracalbi2m.jpg,Myndirnar af götulokk eru teknar á steinlagðri gangstétt á Arnarhóli í Eyjafirði 19. apríl 2006.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/bracalbi.html,http://www.floraislands.is/MOSAR/bracalbi3m.jpg,,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/timmiaus.html,http://www.floraislands.is/MOSAR/timmiaus1m.jpg,Hagatoppur í Glerárdal við Akureyri 19. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/conostet.html,http://www.floraislands.is/MOSAR/conostet1m.jpg,Myndin af heiðaþófa er tekin árið 1986.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/conostet.html,http://www.floraislands.is/MOSAR/conostet2m.jpg,Nærmynd af gróhirzlum heiðaþófans er tekin uppi á Vaðlaheiði í ágúst 1962.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/antitcur.html,http://www.floraislands.is/MOSAR/antitcur1m.jpg,Hraukmosi í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/racomlan.html,http://www.floraislands.is/MOSAR/racomlan2m.jpg,Nærmynd af hraungambra í Álftaneshrauni 3. maí 2007. Ef vel er að gætt má sjá á honum gróhirzlur í miðju myndarinnar.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/racomlan.html,http://www.floraislands.is/MOSAR/racomlan3m.jpg,Mosaþemba með hraungambra í Skaftáreldahrauni í júní árið 1986.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/racomlan.html,http://www.floraislands.is/MOSAR/racomlan4m.jpg,Nærmynd af mosaþembu með hraungambra í Skaftáreldahrauni.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/grimmtor.html,http://www.floraislands.is/MOSAR/grimmtor1m.jpg,Hrokkinskeggi í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/racomcan.html,http://www.floraislands.is/MOSAR/racomcan1m.jpg,Hærugambri í Krossanesborgum við Akureyri í ágúst árið 1988. Hærugambrinn er ljósari mosinn á hægri helmingi myndarinnar.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/torturur.html,http://www.floraislands.is/MOSAR/torturur1f.jpg,Hæruskrúfur í Krossanesborgum við Akureyri í ágúst 1988. Hér er hann í þurru ástandi.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/polytjun.html,http://www.floraislands.is/MOSAR/polytjun1m.jpg,Jarphaddur í Glerárdal við Akureyri 19. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/dicrwcri.html,http://www.floraislands.is/MOSAR/DICRWCRI1M.jpg,"Kármosi uppi á Tungnahrygg á Tröllaskaga í 1200 m hæð yfir sjó, 9. ágúst 1987.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/homalser.html,http://www.floraislands.is/MOSAR/homalser1m.jpg,Klettaprýði í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/tortetor.html,http://www.floraislands.is/MOSAR/tortetor1m.jpg,Klettasnyrill í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/climaden.html,http://www.floraislands.is/MOSAR/climaden1m.jpg,Krónumosi við Snorrastaðatjarnir á Reykjanesi 27. júní árið 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/riccibey.html,http://www.floraislands.is/MOSAR/riccibay3m.jpg,Lauganistill við Reykjalaug í Fnjóskadal 13. júní árið 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/riccibey.html,http://www.floraislands.is/MOSAR/riccibey1m.jpg,Lauganistill við jarðhita í Bjarnarflagi í Mývatnssveit í ágúst 2001.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/kiaerfal.html,http://www.floraislands.is/MOSAR/kiaerfal1m.jpg,Lautahnúskar uppi á fjallaklasa syðst í Grænafjallgarði við Langasjó sumarið 2001.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/kiaerfal.html,http://www.floraislands.is/MOSAR/kiaerfal2m.jpg,Nærmynd af lautahnúskum.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/lescurad.html,http://www.floraislands.is/MOSAR/lescurad1m.jpg,Lautaleskja í Hlíðarfjalli við Akureyri 17. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/tomennit.html,http://www.floraislands.is/MOSAR/tomennit1m.jpg,Lémosi í Glerárdal við Akureyri 19. júlí 1988.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/mniummag.html,http://www.floraislands.is/MOSAR/mniummag1m.jpg,"Lindafaldur í mýrlendi með lindavatni í hlíðinni ofan við Þverbrekku í Öxnadal, 22. júní 2005 .",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/pohliwah.html,http://www.floraislands.is/MOSAR/pohliwah2m.jpg,Nærmynd af lindaskarti með gróhirzlum.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/MOSAR/pohliwah.html,http://www.floraislands.is/MOSAR/pohliwah1m.jpg,,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
