taxonID,identifier,description,creator,language,license
floraislands.is/potamfil.html,floraislands.is/HAPL/potamfil1g.jpg,Þráðnykra í tjörn á Fljótsdalshéraði sumarið 1984.,Hörður Kristinsson,is,Unknown
floraislands.is/juncufil.html,floraislands.is/HAPL/juncufil1g.jpg,Þráðsef í Eyjafirði sumarið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/violatri.html,floraislands.is/HAPL/violatri1b.jpg,Þrenningarfjóla í Eyjafirði sumarið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/violatri.html,floraislands.is/HAPL/violatri4b.jpg,Þrenningarfjóla uppi við húsvegg á Arnarhóli í Kaupangssveit 10. júní 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/violatri.html,floraislands.is/HAPL/violatri3b.jpg,Blóm af þrenningarfjólu í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/galiutri.html,floraislands.is/HAPL/galiutri1b.jpg,Þrenningarmaðra í grennd við Laxamýri árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/galiutri.html,floraislands.is/HAPL/galiutri3b.jpg,Þrenningarmaðra á Hólsflæðum í Höfðahverfi við Eyjafjörð 9. ágúst 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/kobremyo.html,floraislands.is/HAPL/kobremyo1g.jpg,Þursaskegg í Þverdal við Aðalvík árið 1980.,Hörður Kristinsson,is,Unknown
floraislands.is/saxifcae.html,floraislands.is/HAPL/saxifcae2b.jpg,Þúfusteinbrjótur uppi á Draflastaðafjalli við Fnjóskadal 3. júlí 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/rosapimp.html,floraislands.is/HAPL/rosapimp2b.jpg,Þyrnirósarbreiða í Arnstapahlíð við Ísafjarðardjúp í júlíbyrjun 2003.,Hörður Kristinsson,is,Unknown
floraislands.is/rosapimp.html,floraislands.is/HAPL/rosapimp5b.jpg,"Hér sést rósin í fullum blóma í Arnstapahlíð við Ísafjörð, 2. ágúst 2006.",Hörður Kristinsson,is,Unknown
floraislands.is/rosapimp.html,floraislands.is/HAPL/rosapimp4b.jpg,Nærmynd af blómi þyrnirósarinnar á sama stað.,Hörður Kristinsson,is,Unknown
floraislands.is/angelarc.html,floraislands.is/HAPL/angelarc1b.jpg,Ætihvönn á bakka Mývatns árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/angelarc.html,floraislands.is/HAPL/AN-16764.jpg,Þroskuð aldini ætihvannar á Arnarhóli í Kaupangssveit í ágúst 2004,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/isoetech.html,floraislands.is/BURKNAR/isoetech1y.jpg,Álftalaukur við Krísuvík 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisvar.html,floraislands.is/BURKNAR/equisvar1y.jpg,Beitieski í Reykjavík árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisvar.html,floraislands.is/BURKNAR/equisvar2y.jpg,Beitieski í nærsýn árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/lycopcla.html,floraislands.is/BURKNAR/lycopcla3y.jpg,Gróbær burstajafni í Ormsstaðafjalli í Breiðdal eystra 13. júlí árið 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/lycopcla.html,floraislands.is/BURKNAR/lycopcla4y.jpg,Grein af burstajafna í nærsýn. Hároddur blaðanna sést greinilega við stækkun.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/dryopass.html,floraislands.is/BURKNAR/dryopass1y.jpg,Dílaburkni í Búðahrauni á Snæfellsnesi árið 1967.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrysim.html,floraislands.is/BURKNAR/botrysim1b.jpg,Dvergtungljurt við Jarðbaðshóla í Mývatnssveit 26. júlí 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrysim.html,floraislands.is/BURKNAR/botrysim2y.jpg,Dvergtungljurt við Jarðbaðshóla í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equishye.html,floraislands.is/BURKNAR/equishye1y.jpg,Hér eru tvær plöntur af eski í Drangavík á Ströndum árið 1984.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equishye.html,floraislands.is/BURKNAR/equishye2y.jpg,Hér sjáum við efri hluta eskis með gróaxi í toppinn. Myndin er tekin í Grundarkoti í Héðinsfirði 23. júní árið 1991.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equishye.html,floraislands.is/BURKNAR/equishye3y.jpg,Hér sjáum við nærmynd af stöngulslíðri eskisins í Ólafsfjarðarmúla 20. júní 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisflu.html,floraislands.is/BURKNAR/equisflu1y.jpg,Fergin í Lystigarði Akureyrar 26. júní 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisflu.html,floraislands.is/BURKNAR/equisflu2y.jpg,Fergin á náttúrulegum vaxtarstað í Fnjóskadal 25. júní árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/woodsalp.html,floraislands.is/BURKNAR/,,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/athyrfil.html,floraislands.is/BURKNAR/athyrdis2y.jpg,Fjöllaufungur í Búðahrauni á Snæfellsnesi 1967.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/cryptcri.html,floraislands.is/BURKNAR/cryptcri1y.jpg,Hlíðaburkni í hlíðinni ofan við Hesteyri í Jökulfjörðum árið 1980.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/cryptcri.html,floraislands.is/BURKNAR/cryptcri2y.jpg,"Hér sést dæmigerður vaxtarstaður hlíðaburkna, innan um grjót í snjóþungri hlíð.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrymin.html,floraislands.is/BURKNAR/botrymin1y.jpg,Myndin af keilutungljurt er tekin við Jarðbaðshóla í Mývatnssveit þann 26. júlí árið 2002,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/asplevir.html,floraislands.is/BURKNAR/asplevir1y.jpg,Klettaburkni í klettaskoru á Fagurhólsmýri 27. júní 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/asplevir.html,floraislands.is/BURKNAR/asplevir2y.jpg,Klettaburkni á Kvískerjum í Öræfum 27. júní 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisarv.html,floraislands.is/BURKNAR/equisarv2y.jpg,Tillífunarsprotar klóelftingar á Arnarhóli í Kaupangssveit í sept. 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisarv.html,floraislands.is/BURKNAR/equisarv1y.jpg,Gróbærir vorkólfar klóelftingar (skollafætur eða góubeitlar) á Stíflu í Fljótum vorið 1994.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equisarv.html,floraislands.is/BURKNAR/equisarv4y.jpg,Forkím klóelftingar við volgar hraunglufur í Surtsey árið 1975,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/polypvul.html,floraislands.is/BURKNAR/polypvul1y.jpg,Köldugras á Suðurlandi 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrylan.html,floraislands.is/BURKNAR/botrylan1y.jpg,Lensutungljurt í fjörukambinum í Vöðlavík á Austfjörðum 23. júlí 1991.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrylan.html,floraislands.is/BURKNAR/botrylan2y.jpg,Hér má sjá sérlega myndarlega lensutungljurt við Bjarnarflag í Mývatnssveit árið 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/woodsilv.html,floraislands.is/BURKNAR/woodsilv1y.jpg,Liðfætla á Suðurlandi 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/diphaalp.html,floraislands.is/BURKNAR/diphaalp3y.jpg,Litunarjafni í Grænulág við Dalbæ á Snæfjallaströnd 10. júlí 2010.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/diphaalp.html,floraislands.is/BURKNAR/diphaalp2y.jpg,Litunarjafni í Fljótavík árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/lycopann.html,floraislands.is/BURKNAR/lycopann1y.jpg,Hér er lyngjafni á Vatnsenda í Héðinsfirði 23. júní 1991. Þar er lyngjafninn í samfélagi með bláberja- og aðalbláberjalyngi.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/lycopann.html,floraislands.is/BURKNAR/lycopann2y.jpg,Lyngjafni í Fljótavík á Hornströndum árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrybor.html,floraislands.is/BURKNAR/botrybor1y.jpg,"Mánajurt, mynd tekin af Helga Hallgrímssyni árið 1986.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrybor.html,floraislands.is/BURKNAR/botrybor2y.jpg,"Mánajurt á Þóroddsstöðum í Ólafsfirði, 18. júní 2007.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrybor.html,floraislands.is/BURKNAR/botrybor3y.jpg,Mánajurt á Þóroddsstöðum í Ólafsfirði 7. júlí 2011.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/hymenwil.html,floraislands.is/BURKNAR/hymenwil1y.jpg,Myndin er tekin af ræktuðu eintaki mosaburknans á Líffræðistofnun Háskólans í Reykjavík árið 1984.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/selagsel.html,floraislands.is/BURKNAR/selagsel1y.jpg,Mosajafni í Eyjafirði 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equispal.html,floraislands.is/BURKNAR/equispal1y.jpg,Mýrelfting í Elliðaárdal í Reykjavík árið 1981.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/ophioazo.html,floraislands.is/BURKNAR/ophioazo1y.jpg,Naðurtunga utan í bakka volga lækjarins í Nauthaga í Þjórsárverum árið 1984.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/ophioazo.html,floraislands.is/BURKNAR/ophioazo2y.jpg,Naðurtunga í Jarðbaðshólum í Mývatnssveit árið 1996.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/asplesep.html,floraislands.is/BURKNAR/asplesep1y.jpg,Myndin af skeggburkna hér fyrir ofan er tekin í Þýzkalandi árið 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/asplesep.html,floraislands.is/BURKNAR/asplesep2y.jpg,"Hér er annar þeirra tveggja skeggburkna sem fundizt hafa á Íslandi, á Hléskógum í Höfðahverfi í sept. árið 1972",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/polyslon.html,floraislands.is/BURKNAR/polyslon1y.jpg,Skjaldburkni í Dyrfjalladal sumarið 1992.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/polyslon.html,floraislands.is/BURKNAR/polyslon2y.jpg,Skjaldburkni í Unaðsdal á Snæfjallaströnd 11. júlí 2010.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/hupersel.html,floraislands.is/BURKNAR/HUPERSEL1B.jpg,"Skollafingur inni í Víkurbotni við Breiðuvík í Vestur-Barðastrandarsýslu sumarið 1985. Hér eru æxlikorn áberandi, eins og einkennandi er fyrir deilitegundina subsp. arctica.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/hupersel.html,floraislands.is/BURKNAR/huperses1y.jpg,"Skollafindur í mynni Torfdals í Ísafirði í júlí 2005. Hér sjást æxlikorn aðeins efst á sprotunum, eins og einkennandi er fyrir deilitegundina subsp. selago",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/blechspi.html,floraislands.is/BURKNAR/blechspi1y.jpg,"Skollakambur í Vattardal í Barðastrandasýslu árið 1985. Gróbæru blöðin mynda uppréttan kamb, en hin blöðin eru skástæð með breiðari flipa.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/blechspi.html,floraislands.is/BURKNAR/blechspf2y.jpg,Tunguskollakambur við Deildartunguhver í Borgarfirði. Á honum eiga gróbæru blöðin og tillífunarblöðin að vera eins í útliti.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrynor.html,floraislands.is/BURKNAR/PT-21380v_small.jpg,Skorutungljurt á Þóroddsstöðum í Ólafsfirði.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrynor.html,floraislands.is/BURKNAR/PT-21383v_small.jpg,Neðsti hluti skorutungljurtar,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrynor.html,floraislands.is/BURKNAR/PT-21379v_small.jpg,Smáblaðpör skorutungljurtar nær.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equissyl.html,floraislands.is/BURKNAR/equissyl1y.jpg,Skógelfting í Sandvík við Gerpi 21. júlí 1991.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equissyl.html,floraislands.is/BURKNAR/equissyl2y.jpg,Skógelftingí Lystigarði Akureyrar árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equissyl.html,floraislands.is/BURKNAR/equissyl4y.jpg,Skógelfting í gamalli mógröf í Heydal við Mjóafjörð í Djúpi 15. júlí 2010.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/dryopfil.html,floraislands.is/BURKNAR/dryopfil1y.jpg,Hér er stóriburkni í návígi í Búðahrauni á Snæfellsnesi árið 1967.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/dryopfil.html,floraislands.is/BURKNAR/dryopfil2y.jpg,Hér sjáum við burknastóð með stóraburkna í Súgandafirði árið 1999,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/aspletri.html,floraislands.is/BURKNAR/aspletri3y.jpg,Svartburkni í Skaftafelli 27. júní árið 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/cystofra.html,floraislands.is/BURKNAR/cystofra1y.jpg,Tófugras á Suðurlandi 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/botrylun.html,floraislands.is/BURKNAR/botrylun1y.jpg,Tungljurt í Eyjafirði árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/blechspi.html,floraislands.is/BURKNAR/blechspi1y.jpg,"Skollakambur í Vattardal í Barðastrandasýslu árið 1985. Gróbæru blöðin mynda uppréttan kamb, en hin blöðin eru skástæð með breiðari flipa.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/blechspi.html,floraislands.is/BURKNAR/blechspf2y.jpg,Tunguskollakambur við Deildartunguhver í Borgarfirði. Á honum eiga gróbæru blöðin og tillífunarblöðin að vera eins í útliti.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/equispra.html,floraislands.is/BURKNAR/equispra1y.jpg,Vallelfting í Elliðaárdal í Reykjavík árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/thelyphe.html,floraislands.is/BURKNAR/thelyphe1y.jpg,Þríhyrnuburkni í Reykjarfirði nyrðri á Ströndum árið 1984.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/gymnodry.html,floraislands.is/BURKNAR/gymnodry1y.jpg,"Þrílaufungur, myndin tekin árið 1982.",Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/gymnodry.html,floraislands.is/BURKNAR/gymnodry2y.jpg,Þrílaufungur í Kolgrafarfirði á Snæfellsnesi 9. júlí 2011.,Hörður Kristinsson,is,Unknown
floraislands.is/BURKNAR/athyrdis.html,floraislands.is/BURKNAR/athyrdis1y.jpg,"Breiða af þúsundblaðarós í Skútudal, Siglufirði 24. júní 1991.",Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/encalrha.html,floraislands.is/MOSAR/encalrha2m.jpg,Álfaklukka á Arnarhóli í Kaupangssveit 22. apríl 1961.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/encalrha.html,floraislands.is/MOSAR/encalrha1m.jpg,Álfaklukka á Goðalandi við Þórsmörk 28. júní 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/fontiant.html,floraislands.is/MOSAR/fontiant1m.jpg,Ármosi í Laxá í Kjós 1. ágúst 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bryuimbr.html,floraislands.is/MOSAR/bryuimbr1m.jpg,Barðahnokki á gangstéttarhellum á Arnarhóli í Kaupangssveit 21. júní 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bartrith.html,floraislands.is/MOSAR/BARTRITH1M.jpg,Barðastrý við Geirland á Síðu í maí 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/aulacpal.html,floraislands.is/MOSAR/aulacpal1m.jpg,Bleikjukollur í Krossanesborgum við Akureyri 17. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/sphagter.html,floraislands.is/MOSAR/sphagter1m.jpg,Bleytuburi í Goðalandi við Þórsmörk 25. júní 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/aulactur.html,floraislands.is/MOSAR/aulactur1m.jpg,Myndin af bústinkolli er tekin 28. júní 2005 Hafrárdalsmegin í Torfufelli í 900 m hæð yfir sjó.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/grimmaff.html,floraislands.is/MOSAR/grimmaff.jpg,Dalaskeggi í Leifsstaðabrúnum í Kaupangssveit 14. apríl 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/preisqua.html,floraislands.is/MOSAR/preisqua1m.jpg,Dröfnumosi við Snorrastaðatjarnir á Reykjanesi 27. júní 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/pogonnan.html,floraislands.is/MOSAR/pogonnan1m.jpg,Dverghöttur í Gálgahrauni á Álftanesi 28. maí árið 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/philofon.html,floraislands.is/MOSAR/philofon1m.jpg,Dýjahnappur í Goðalandi við Þórsmörk 25. júní árið 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/kiaersta.html,floraislands.is/MOSAR/kiaersta1m.jpg,Dældahnúskur í Hlíðarfjalli við Akureyri 19. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/rhydesqu.html,floraislands.is/MOSAR/rhydesqu1m.jpg,Engjaskraut við Geirland á Síðu í maí 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/philotom.html,floraislands.is/MOSAR/philotom1m.jpg,Fjallahnappurí blautri mýri með lindavatni í hlíðinni ofan við Þverbrekku í Öxnadal 22. júní 2005 .,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/grimmalp.html,floraislands.is/MOSAR/grimmalp1m.jpg,Fjallaskeggi við Þvergil á Flateyjardalsheiði 17. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/schismar.html,floraislands.is/MOSAR/schismar1m.jpg,Fjörukragi á Gálgakletti á Álftanesi.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/callecus.html,floraislands.is/MOSAR/callecus1m.jpg,Geirmosi í Flekkudal í Kjós 1. ágúst 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/isothmyo.html,floraislands.is/MOSAR/isothmyo1m.jpg,Gjótuskúfur utan í Lóndröngum á Snæfellsnesi 21. júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/polytpil.html,floraislands.is/MOSAR/polytpil1m.jpg,Gráhaddur á Skollholti við Grundartanga í Hvalfirði 30. maí árið 1997,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/gymmicor.html,floraislands.is/MOSAR/gymmicor1m.jpg,Grákólfur í Reykjarfirði syðri á Ströndum 24. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/schiscon.html,floraislands.is/MOSAR/schiscon1m.jpg,Gullinkragi við Þvergil á Flateyjardalsheiði 17. júlí árið 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bracalbi.html,floraislands.is/MOSAR/bracalbi2m.jpg,Myndirnar af götulokk eru teknar á steinlagðri gangstétt á Arnarhóli í Eyjafirði 19. apríl 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bracalbi.html,floraislands.is/MOSAR/bracalbi3m.jpg,,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/timmiaus.html,floraislands.is/MOSAR/timmiaus1m.jpg,Hagatoppur í Glerárdal við Akureyri 19. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/conostet.html,floraislands.is/MOSAR/conostet1m.jpg,Myndin af heiðaþófa er tekin árið 1986.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/conostet.html,floraislands.is/MOSAR/conostet2m.jpg,Nærmynd af gróhirzlum heiðaþófans er tekin uppi á Vaðlaheiði í ágúst 1962.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/antitcur.html,floraislands.is/MOSAR/antitcur1m.jpg,Hraukmosi í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/racomlan.html,floraislands.is/MOSAR/racomlan2m.jpg,Nærmynd af hraungambra í Álftaneshrauni 3. maí 2007. Ef vel er að gætt má sjá á honum gróhirzlur í miðju myndarinnar.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/racomlan.html,floraislands.is/MOSAR/racomlan3m.jpg,Mosaþemba með hraungambra í Skaftáreldahrauni í júní árið 1986.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/racomlan.html,floraislands.is/MOSAR/racomlan4m.jpg,Nærmynd af mosaþembu með hraungambra í Skaftáreldahrauni.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/grimmtor.html,floraislands.is/MOSAR/grimmtor1m.jpg,Hrokkinskeggi í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/racomcan.html,floraislands.is/MOSAR/racomcan1m.jpg,Hærugambri í Krossanesborgum við Akureyri í ágúst árið 1988. Hærugambrinn er ljósari mosinn á hægri helmingi myndarinnar.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/torturur.html,floraislands.is/MOSAR/torturur1f.jpg,Hæruskrúfur í Krossanesborgum við Akureyri í ágúst 1988. Hér er hann í þurru ástandi.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/polytjun.html,floraislands.is/MOSAR/polytjun1m.jpg,Jarphaddur í Glerárdal við Akureyri 19. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/dicrwcri.html,floraislands.is/MOSAR/DICRWCRI1M.jpg,"Kármosi uppi á Tungnahrygg á Tröllaskaga í 1200 m hæð yfir sjó, 9. ágúst 1987.",Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/homalser.html,floraislands.is/MOSAR/homalser1m.jpg,Klettaprýði í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/tortetor.html,floraislands.is/MOSAR/tortetor1m.jpg,Klettasnyrill í Gálgahrauni á Álftanesi 28. maí 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/climaden.html,floraislands.is/MOSAR/climaden1m.jpg,Krónumosi við Snorrastaðatjarnir á Reykjanesi 27. júní árið 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/conostet.html,floraislands.is/MOSAR/conostet1m.jpg,Myndin af heiðaþófa er tekin árið 1986.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/conostet.html,floraislands.is/MOSAR/conostet2m.jpg,Nærmynd af gróhirzlum heiðaþófans er tekin uppi á Vaðlaheiði í ágúst 1962.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/riccibey.html,floraislands.is/MOSAR/riccibay3m.jpg,Lauganistill við Reykjalaug í Fnjóskadal 13. júní árið 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/riccibey.html,floraislands.is/MOSAR/riccibey1m.jpg,Lauganistill við jarðhita í Bjarnarflagi í Mývatnssveit í ágúst 2001.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/kiaerfal.html,floraislands.is/MOSAR/kiaerfal1m.jpg,Lautahnúskar uppi á fjallaklasa syðst í Grænafjallgarði við Langasjó sumarið 2001.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/kiaerfal.html,floraislands.is/MOSAR/kiaerfal2m.jpg,Nærmynd af lautahnúskum.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/lescurad.html,floraislands.is/MOSAR/lescurad1m.jpg,Lautaleskja í Hlíðarfjalli við Akureyri 17. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/tomennit.html,floraislands.is/MOSAR/tomennit1m.jpg,Lémosi í Glerárdal við Akureyri 19. júlí 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/mniummag.html,floraislands.is/MOSAR/mniummag1m.jpg,"Lindafaldur í mýrlendi með lindavatni í hlíðinni ofan við Þverbrekku í Öxnadal, 22. júní 2005 .",Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/pohliwah.html,floraislands.is/MOSAR/pohliwah2m.jpg,Nærmynd af lindaskarti með gróhirzlum.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/pohliwah.html,floraislands.is/MOSAR/pohliwah1m.jpg,,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/racomaci.html,floraislands.is/MOSAR/racomaci1m.jpg,"Lækjagambri á Mosfellsheiði 1. ágúst 1987. Gróhirzlur eru sýnilegar hér og hvar innan um blaðsprotana, ef myndin er stækkuð.",Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/scapaund.html,floraislands.is/MOSAR/scapaund1m.jpg,Lækjaleppur við Unaós á Fljótsdalshéraði 26. ágúst 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/scapaund.html,floraislands.is/MOSAR/scapaund2m.jpg,Nærmynd af lækjalepp á Unaósi.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bracrivu.html,floraislands.is/MOSAR/bracrivu2m.jpg,Vaxtarstaður lækjalokks í litlum lindalæk í Barmahrauni í Reykhólasveit. Myndin er tekin 6. júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bracrivu.html,floraislands.is/MOSAR/BRACRIVU1M.jpg,Lækjalokkur á steini í læk í Flekkudal í Kjós 1. ágúst 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/bracrivu.html,floraislands.is/MOSAR/bracrivu3m.jpg,Nærmynd af lækjalokk í Barmahrauni í Reykhólasveit.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/hypnurev.html,floraislands.is/MOSAR/BR-16991.jpg,Melafaxi á klöpp í Leifsstaðabrúnum í Kaupangssveit 14. apríl 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/hypnurev.html,floraislands.is/MOSAR/hypnurev2m.jpg,Melafaxi 21. júní sama ár. Greinandi: Bergþór Jóhannsson.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/racomeri.html,floraislands.is/MOSAR/racomeri1m.jpg,Melagambri í Krossanesborgum við Akureyri í ágúst 1988.,Hörður Kristinsson,is,Unknown
floraislands.is/MOSAR/drepaunc.html,floraislands.is/MOSAR/drepaunc1m.jpg,Móasigð í Ísafjarðardal innst í Djúpi 4. júlí 2005.,Hörður Kristinsson,is,Unknown
