taxonID,description,type,creator,language,license
http://www.floraislands.is/carcaryo.html,"er ein sjaldgæfasta stör landsins, aðeins fundin á einum stað á sunnanverðum Reykjanesskaga. Hún vex í grasi vöxnum bollum í hlíðarrótum Herdísarvíkurfjalls. Hún er eina íslenzka störin sem hefur loðin hulstur að undanskilinni dúnhulstrastör. Vorstör er meðalstór stör með eitt aflangt karlax í toppinn en 2-3 minni, fremur þéttstæð kvenöx neðar. Neðsta stoðblaðið nær oftast upp á móts við öxin, um 2 sm á lengd. Axhlífarnar eru ljósbrúnar með upphleyptum, grænum eða brúnleitum miðstreng sem myndar brodd. Hulstrin eru ljósgræn eða móleit, broddhærð, taugaber með stuttri trjónu; þrjú fræni. Stráin eru sljóstrend, grönn en upprétt. Blöðin eru 1,5-2,5 mm breið, snörp, styttri en stráið. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/epilowat.html,"er stórvaxin, innflutt dúnurt af eyrarrósarætt. Hún vex sem slæðingur í skurðum og á óræktarsvæðum inni í bæjum og þorpum, ætíð í nágrenni við byggð. Hún er orðin mjög útbreidd á höfuðborgarsvæðinu og víðar í þéttbýli landsins. Vætudúnurt hefur rauð, fjórdeild, yfirsætin blóm. Krónan er 8-12 mm á lengd. Bikarinn er 3-4 mm á lengd, dökkrauður. Fræflar eru 8. Eitt kylfulaga, óklofið fræni, frævan sjálf er öll neðan undir blómhlífinni, 2-6 sm á lengd, klofnar við fræþroskun í fjórar ræmur, fræin með löngum, hvítum svifhárum. Stöngullinn er gáróttur, stutthærður. Blöðin eru mjóegglaga eða oddbaugótt, reglulega fíntennt, óstilkuð, 3-7 sm á lengd og 1-2,5 sm á breidd, gagnstæð neðst á stönglinum en oft stakstæð ofar. Runnadúnurt Epilobium montanum er sjaldgæfur slæðingur sem líkist mjög vætudúnurt en þekkist á fjórklofnu fræni; blöðin stuttstilkuð og dýpra tennt. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/eleocuni.html,"líkist töluvertvatnsnál en er heldur minni og fíngerðari og vex í votlendi eða mýrum fremur en í vatni eins og vatnsnálin. Öruggasta einkennið til að þekkja þessar tegundir í sundur er að skoða axhlífarnar tvær sem eru undir blómskipuninni. Á vætuskúf ná þær nær allan hringinn um stöngulinn hvor um sig, þannig að sú neðri nær að feðma utan um þá efri (sbr. myndina til hægri hér að neðan). Á vatnsnál hins vegar ná þær ekki nema hálfa leið hvor á móti annarri. Meðalstór jurt af stararætt með 5-13 mm löngu, brúnu eða rauðbrúnu axi á stráendanum. Tvær axhlífar eru neðan undir axinu, dökkbrúnar og himnurendar, snubbóttar, sú neðri feðmir alveg utan um stráið og innri axhlífina. Stoðblöð blómanna eru rauðbrún og gljáandi, lítið eitt ydd. Sex burstar eru í stað blómhlífar. Frævan ein með tvö fræni, sex fræflar. Stöngullinn er sívalur, holur, með blöðkulausum blaðslíðrum neðst, sem oft eru með brúnum jaðri. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/veroncha.html,"er sums staðar ræktuð í görðum, en hefur á nokkrum stöðum ílenzt úti í hinni villtu náttúru. Lengst hefur hún vaxið á Hvannökrum og Sólbakka í Önundarfirði. Þar hafði hún vaxið í 50 ár þegar Flóra var gefin út um miðja öldina. Í seinni tíð hefur hún ílenzt víðar. Blóm völudeplunnar eru allmörg saman í fremur gisnum klösum sem sitja í blaðöxlunum, 10-15 mm í þvermál, á 3-8 mm löngum, grönnum leggjum. Krónublöðin eru misstór, blá með dekkri æðum, bikarblöðin eru græn, lensulaga eða oddbaugótt, 3-4 mm á lengd, hærð, oddmjó. Fræflar eru tveir. Ein loðin fræva með einum stíl. Stöngullinn er hærður með gagnstæðum blöðum; blöðin egglaga, gróftennt, hærð, 1,5-3 sm á lengd, stilklaus eða með örstuttum stilk. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/cirsiarv.html,"er stórvaxin jurt af körfublómaætt. Hann er innflutt jurt sem borizt hefur með manninum til Íslands. Hún var bæði notuð til lækninga, og líklega einnig til vefnaðar. Fyrsti staðurinn sem hans er getið er á Nolli við Eyjafjörð, og þar mun hann hafa verið kominn fyrir um 300 árum og er getið í Ferðabók Eggerts Ólafssonar og Bjarna Pálssonar. Hann vex hér og hvar í byggð í þéttum breiðum, oft meðfram vegum. Breiðurnar eru venjulega ekki mjög stórar, enda blómstrar hann mjög seint og þroskar líklega ekki oft fræ til að sá sér út. Blöðin eru þyrnótt á röndunum. Þistillinn er marggreinótt, fjölær jurt, efst með margar, þéttblóma, purpurarauðar körfur, sem hver um sig situr á bústnum, egglaga hnappi, sköruðum af dökkgráum reifablöðum með útstæðum, rauðleitum eða dökkum oddi. Krónurnar eru pípulaga, bognar. Stönglar eru gáróttir, með þyrnum. Laufblöðin eru fjaðurflipótt, greipfætt, 5-12 sm á lengd, fliparnir óreglulega tenntir og þyrnóttir, neðra borð blaðanna er gráhvítt, þéttlóhært. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/potamfil.html,"er vatnajurt af nykruætt með þráðlaga blöð. Hún vex oftast í grunnu vatni, og fljóta þráðlaga blaðendarnir og blómskipanin í yfirborði vatnsins. Hún er algeng í tjörnum um allt land frá láglendi upp í um 600 m hæð. Einnig vex hún stundum á leirum eða í sandi, bæði ferskvatns- og sjávarleirum. Blöð þráðnykrunnar eru striklaga, slíðurfætt, þráðmjó, oft 15-20 sm löng og 1 mm á breidd, ýmist á kafi eða fljótandi í yfirborðinu. Blómin eru nokkur saman í þrem til fjórum hnöppum sem standa með 0. 5-1 sm millibilum á stöngulendanum, venjulega fljótandi í vatnsyfirborðinu. Fræflar eru fjórir með áföstum grænmóleitum, kringlóttum bleðlum sem líkjast blómhlíf. Frjóhirslur eru ljósar, um 1 mm í þvermál. Frævur eru fjórar. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/juncufil.html,"vex í vel grónum hálfdeigjum, mýrajöðrum og lækjarhvömmum. Það líkist hrossanál að nokkru, en er fíngerðara og með ljósari blómskipan, sem situr neðan við miðju á stráinu. Það er algengt um norðanvert landið, en sjaldséð á Suðurlandi austan Ölfusár. Það finnst að jafnaði frá láglendi upp í 500-550 m hæð. Hæsti fundarstaður er Laugafell í 710 m, en þar er jarðhiti. Þráðsefið er fjölær jurt af sefætt. Stráin eru sívöl, fremur grönn, nálarlaga; fá þéttstæð blómhnoðu í hnapp sem virðist vera á miðju stráinu eða neðar; en í rauninni er stoðblaðið svona langt í beinu framhaldi af stráinu. Blómhlífin er 6-blaða. Blómhlífarblöðin eru odddregin, ljósbrún eða grænleit. Fræflar eru 6 með gulgrænum frjóhirslum. Frævan er rauð með bleikt, þrískipt fræni. Aldinin eru gljáandi, ljósbrún. Ljósgulbrúnt slíður neðst á stönglinum með örstuttum broddi í stað blöðku. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/violatri.html,"eða þrenningargras er fáær jurt af fjóluætt. Hún er sums staðar algeng um norðan- og vestanvert landið, en annars staðar sjaldgæf eða ófundin. Hún vex einkum á melum eða í þurrum brekkum, einnig í möl og sandi. Hún er duglegur landnemi og fljót að sá sér út þar sem sandar eru eða möl eins og oft er í vegköntum sem stráðir eru mulningi. Þrenningarfjólan finnst upp í 450 m hæð í fjallshlíðum við Eyjafjörð, en við Laugafellsskála norðan Hofsjökuls vex hún í 730 m hæð, en þar er jarðhiti í grennd. Blóm þrenningargrassins eru einsamhverf, lotin, 1,5-2,5 sm á lengd, dökkfjólublá, hvítleit eða gul í miðju með dökkum æðum, einkum neðsta krónublaðið. Bikarblöðin eru grágræn eða nær svört, odddregin í efri endann, breiðari og snubbótt neðan. Sporinn er dökkur í endann. Fræflar eru 5. Ein þríblaða fræva með einum stíl, aldinið klofnar í þrennt við opnun. Neðstu laufblöðin eru nær kringlótt, þau efri öfugegglaga eða lensulaga, gróftennt, stutthærð. Axlablöðin stór, fjaðurskipt, með allstórum endableðli. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/galiutri.html,"er mjög smávaxin, fjölær jurt af möðruætt. Hún hefur aðeins 3-4 laufblöð í hverjum blaðkransi. Hún er fremur sjaldgæf, vex í votlendi eða mýrum, oft sem undirgróður innan um mosa og undir hávaxinni stör. Oft er einnig mjög lítið af henni á hverjum vaxtarstað. Allir eru fundarstaðir hennar á láglendi neðan 300 m. Blóm þrenningarmöðru eru fá saman,1,5-2 mm í þvermál. Krónan er samblaða, klofin í þrjá flipa. Bikarinn er hárlaus. Fræflar eru þrír, ein fræva með klofnum stíl. Blöðin eru í fjórblaða krönsum, lensulaga, mjósporbaugótt eða öfugegglaga, frambreið og snubbótt í endann. Stöngullinn er strendur. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/kobremyo.html,"er fjölær jurt af stararætt. Það vex á þurrum stöðum, þurrum þúfnatoppum og börðum, þurrum brekkum og á þúfum í mólendi. Það vex í nokkuð þéttum toppum og er mjög algengt um allt land frá láglendi upp í um 900 m hæð. Hæstu fundarstaðir eru uppi á Krókárgerðisfjalli og Finnastaðaöxl við Eyjafjörð, í 1080 og 1050 m. Strá þursaskeggsins eru í þéttum toppum með þéttstæðum, ljósbrúnum, 3 sm löngum slíðrum neðst. Blómin eru nakin, í 1,5-2 sm löngu axi á stráendanum; eitt karlblóm og eitt kvenblóm saman í hverju smáaxi. Axhlífin er ljósbrúnleit, með breiðum himnufaldi ofan til. Fræflar eru þrír, ein fræva með þremur frænum. Aldinið er ljósbrúnt, gljáandi með stuttri trjónu. Blöðin eru þráðmjó (0,5 mm), sívöl utan en grópuð. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/saxifcae.html,"er einn af algengari steinbrjótum landsins. Hann vex á melum, í giljum, skriðum og fjalllendi um allt land frá láglendi upp í meir en 1500 m hæð. Laufblöðin eru flest 3-sepótt að framan, og blaðsprotarnir mynda oft þéttar smáþúfur. Þúfusteinbrjóturinn líkist helzttoppasteinbrjót, sem er heldur stórvaxnari og lausþýfinn. Hæstu fundarstaðir þúfusteinbrjóts eru í 1660 m í Kverkfjöllum, og 1538 m uppi á Kerlingu við Eyjafjörð. Hann fer því hærra en nokkrir aðrir steinbrjótar. En þegar komið er upp í 1400 m hæð eða ofar, þá eru steinbrjótar oft orðnir fast að 50% af tegundum flórunnar hér á Íslandi. Þúfusteinbrjótur er fjölær, lágvaxin jurt með þéttar, stofnlægar blaðhvirfingar. Blómin eru fimmdeild, 8-12 mm í þvermál, hálfyfirsætin, þ. e. að blómbotninn er samvaxinn frævunni neðanverðri. Krónublöðin eru hvít eða rjómagul, um helmingi lengri en bikarblöðin sem mynda ávala flipa upp af blómbotninum. Tíu fræflar raða sér í kring um frævuna sem er klofin í toppinn með tveim stílum. Aldinið opnast í toppinn á milli stílanna, fræin eru dökk brún, gljáandi, aflöng, tæpur mm á lengd. Stönglarnir ásamt bikarnum eru þétt settir stuttum, rauðum kirtilhárum. Blöðin eru í þéttum litlum hvirfingum á stuttum, oft þúfumyndandi blaðsprotum, niðurmjó og frambreið með þrem til fimm odddregnum tönnum að framan, oft kirtilhærð, einkum blaðrendurnar. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/rosapimp.html,"er sjaldgæfur runni af rósaætt á Íslandi. Hún hefur fundizt á nokkrum stöðum frá Austfjörðum, suður um og norður til Vestfjarða. Hún vex í gras- og lyngbrekkum og jafnvel í grýttum fjallshlíðum og er friðuð samkvæmt náttúruverndarlögum eins og glitrósin. Hún blómstrar ríkulega í góðu tíðarfari þar sem hún nýtur friðunar. Blóm þyrnirósarinnar eru 3-5 sm í þvermál. Krónublöðin eru hvít, 1,5-2 sm löng. Bikarfliparnir eru mjóir, odddregnir, tenntir, 1-1,5 sm á lengd. Margir gulir fræflar. Nokkrar loðnar frævur eru í miðju blóminu. Aldinið er svokallað hjúpaldin, hnöttótt staup, blárautt að lit, 7-8 mm í þvermál, holt innan með smáum hnetum í botninum. Blöðin eru fjöðruð, oftast með þremur til fjórum blaðpörum og endasmáblaði; smáblöðin sporbaugótt, reglulega tennt, 1-2 sm á lengd. Stöngullinn er þétt settur afar misstórum þyrnum, frá 1 mm upp í 8 mm á lengd; smáþyrnar þéttir, gisstæðari grófir þyrnar á milli. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/angelarc.html,"er ein stórvaxnasta jurt landsins. Hún finnst víða um land þar sem vatn er nægilegt. Vex gjarnan við læki og lindir, einkum inn til hálendisins. Er einnig algeng á láglendi en vantar þó víða þar sem mikil beit er á landinu. Hún er mjög eftirsótt af sauðfé og þolir illa að vera bitin niður til grunna á hverju ári. Hún er einnig mjög þurftarmikil, og sækir í áburðarríkt land. Þar verður hún oft einráð ef beit heldur ekki aftur af henni. Þetta sést vel í gömlum túnum í hinum yfirgefnu byggðum á Hornströndum, þar sem hún leggur undir sig túnin og myndar þéttar, 2 metra háar breiður svo landið verður torvelt yfirferðar. Einnig kemur þessi eiginleiki hvannarinnar fram þar sem lúpína hefur eytt öllum gróðri en aukið frjósemi jarðvegsins. Ef hún kemst á slík svæði, leggur hún þau undir sig. Ætihvönnin er gömul lækningajurt, sem menn héldu gjarnan í rækt heima við bæi. Á síðustu árum hafa víðtækar rannsóknir verið gerðar á íslensku ætihvönninni, og lyf úr henni sett á markað. Blóm ætihvannar standa mörg saman í samsettum sveipum sem eru 10-20 sm í þvermál, gerðir af mörgum smásveipum sem hver um sig er 1,5-2,5 sm í þvermál. Blómin eru 5-6 mm, hvítleit. Krónublöðin eru grænhvít, tungulaga eða oddbaugótt. Fimm fræflar eru í hverju blómi. Ein fræva með tveim stílum; aldinið klofnar í tvö deilialdin, hvort með fjórum rifjum öðrum megin. Blöðin eru margsamsett, tví- til þrífjöðruð. Smáblöðin eru gróftennt, hárlaus. Blaðslíðrin eru mjög breið og útblásin, lykja um allan sveipinn meðan hann er að þroskast. Stöngullinn er mjög sterklegur, gáraður, með víðu miðholi. Reifablöð smáreifanna eru striklaga, stórreifar vantar eða þær falla snemma. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/isoetech.html,"vex ætíðá kafi í vatni í tjörnum og stöðuvötnum. Hann er oft á bilinu frá 30-150 sm dýpi, og er hann einkum að finna neðan við strandgrunnið, utan í hallinu þar sem dýpið fer verulega að vaxa. Vex hann þar ýmist í strjálum toppum eða allþéttum breiðum. á kafi í vatni, oftast í fremur djúpum tjörnum. Hann finnst hér og hvar í kring um landið nema á miðhálendinu, oftast frá láglendi upp í 350 m hæð yfir sjó, er þó hvergi mjög algengur. Hæsti fundarstaður er rúmlega 400 m hæð í Sandvatni við Botnssúlur. Einna tíðastur virðist hann vera á útkjálkum norðanlands frá Borgarfirði eystra vestur á Strandir. Hann hefur löng og oddmjó, graskennd blöð, sem hafa gróhirzlur neðst í blaðfætinum. Einna útbreiddastur er álftalaukurinn í fjallatjörnum nálægt Norður og Norðausturströnd landsins. Vatnajurt sem ætíð er á kafi í vatni, með örstuttan, tiltölulega gildan (0,5-1 sm), skífulagan stöngul með þéttri hvirfingu af uppréttum, fremur stinnum og oddmjóum blöðum sem eru oftast um 3-7 (12) sm á lengd og 1-2 mm á þykkt, græn eða brúnleit ofan til, en ljós eða nærri hvít neðst við blaðfótinn sem er töluvert breiðari en blöðin sjálf. Blöðin eru linari en á vatnalauk, og loða saman í knyppum þegar plantan er dregin upp úr vatninu. Í þversniði má sjá að fjögur lofthólf liggja eftir endilöngum blöðunum. Inni í blaðfætHann hefur löng og oddmjó, graskennd blöð, sem hafa gróhirzlur neðst í blaðfætinum. Einna útbreiddastur er álftalaukurinn í fjallatjörnum nálægt Norður og Norðausturströnd landsins. inum eru gróhirzlur. Gróhirzlur ytri blaðanna geyma hnöttótt, smágöddótt stórgró sem eru 0,4-0,5 mm í þvermál. Í gróhirzlum innri blaðanna eru mörg, örsmá og ílöng smágró.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/equisvar.html,"er mjög algengt um allt land. Það vex í margvíslegu landi, mólendi, brekkum, melum og grjóturð, skógarbotnum og á mýraþúfum frá sjávarmáli upp í meir en 1000 m hæð. Sprotar beitieskis vaxa upp af svörtum jarðstönglum, oft nokkrir saman, liðskiptir, grannir, venjulega 1-2(3) mm, gáraðir og hrjúfir viðkomu, gárur 4-8, hver með tvöfaldri röð af kísiltökkum. Stönglar greinalausir með tenntu stöngulslíðri; tennur oftast 4-8 í fyrstu með löngum oddi sem fellur fljótt, eftir verða tennur með svörtum, oddmjóum miðhluta og allbreiðum hvítum himnufaldi. Gróöx endastæð, svört, fremur stutt og egglaga með áberandi trjónu í toppinn. Beitieski er að jafnaði auðþekkt frá öðrum elftingum, en getur þó verið torgreint frá klóelftingu eða mýrelftingu, einkum þegar það vex í votlendi (sbr. lýsingu þessara tegunda). Einnig getur verið örðugt að greina beitieski frá eskibróður, sem myndar að stærð og grófleika eins konar millistig milli beitieskis og eskis.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/lycopcla.html,"er af jafnaætt og er mjög sjaldgæfur á Íslandi. Hann er friðaður smkvæmt náttúruverndarlögum og aðeins fundinn á einum stað á Austfjörðum. Einkennandi fyrir tegundina eru hinir grönnu leggir sem gróöxin standa á. Burstajafni líkist einna helzt lyngjafna, en þekkist auðveldlega frá honum á hároddum blaðanna og á hinum löngu og grönnu stilkum gróaxanna. Stöngull burstajafnans er jarðlægur, langskriðull með mörgum upp-sveigðum, þétt­blöðóttum greinum. Blöðin eru fagurgræn, afar mjó, fíntennt á röndunum, striklensulaga og dragast út í langan (2-3 mm), glæran hárodd. Gróbærir stönglar mynda í toppinn langan (5-10 sm) og grannan, afar gisblöðóttan stilk sem ber oftast tvö gróöx saman á toppnum, stöku sinnum fleiri eða aðeins eitt. Gróblöðin eru stutt og breið­fætt, en með löngum glærum hároddi eins og hin blöðin.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/dryopass.html,"er fremur sjaldgæfur burkni af skjaldburknaætt. Hann er algengastur á Vestfjörðum, Snæfellsnesi og Reykjanesskaga, en sjaldgæfur á Norðurlandi og ófundinn á Austurlandi. Á Norðurlandi fylgir hann einkum sprungum í Mývatnshraunum frá Mývatni niður í Aðaldal. Hann vex ýmist í hraunsprungum, gjám eða í grónum hlíðumDílaburkni hefur gildan (1-2 sm) jarðstöngul, þétt settan brúnum hreistrum og gömlum stilkleifum, með stórum, stilklöngum blöðum 20-80 sm á hæð, þar af stilkurinn oft nær helmingur af lengdinni. Stilkurinn með allstórum (5-10 mm) brúnum hreistrum sem oft eru allþéttar neðan til. Blaðkan þrí- til fjórhálffjöðruð, egglaga eða hálfþríhyrnd í ummáli og dregst fram í odd. Hliðarsmáblöðin eru skakktígullaga eða nær þríhyrnd, 5-15 sm löng, mjókka út í oddinn en breiðust (3-7sm) næst miðstrengnum. Smáblöð annarrar gráðu langþríhyrnd, þau sem vísa niður áberandi stærri en þau sem vísa upp, einkum áberandi á neðstu blaðpörunum. Smáblöð þriðju gráðu djúpt fjaðurflipótt með tveim röðum af gróblettum eftir endilöngu neðra borði, einum við hvern flipa, allt að 7-8 pör sman á stórum blöðkum. Gróblettirnir kringlóttir, gróhulan hvítleit, hliðstæð, kögurtennt, hverfur fljótt við gróþroskun, aðeins sýnileg á ungum gróblettum. Dílaburkni er auðþekktur frá flestum burknum vegna stærðar sinnar, aðeins stóriburkni, fjöllaufungur og þúsundblaðarós geta náð svipaðri stærð. Hann er þó auðþekktur frá þeim öllum á neðstu smáblað-pörunum, sem eru áberandi skökk og langbreiðust neðst við blaðstilkinn. Allar hinar tegundirnar hafa hliðarsmáblöð sem eru tiltölulega jafnbreið á neðri helmingi.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/botrysim.html,"er smávaxin tungljurt með gróbæra blaðhlutann á grönnum, allöngum stilk, en grólausi blaðhlutinn er oftast stilkstuttur og festur alveg niðri við jörð. Smáblöðin eru einföld, oft nokkuð hrokkin á röndunum. Þetta er sjaldgæf tegund, sem stundum vex við jarðhita eins og í Jarðbaðshólum og Bjarnarflagi í Mývatnssveit, en vex einnig í köldum, sendnum jarðvegi einkum við suðausturströnd landsins. Sproti dvergtungljurtar vex upp af örstuttum, uppréttum jarðstöngli og er aðeins 2-10 sm á hæð. Gróbæri blaðhlutinn er á tiltölulega löngum stilk, með greindum, 5-30 mm löngum klasa af kringlóttum gróhirzlum í toppinn. Tillífunarhlutinn er venjulega festur alveg neðst á stilknum, oft þétt niðri í sverðinum, blaðkan oft fjaðurskert eða fjaðurskipt með 1-2 (3) blaðpörum eða bleðlum, en stundum óskipt með einni egglaga, heilrendri blöðku eða lítið eitt skertri að framan, oft hlutfallslega stilklöng. Dvergtungljurtin sker sig nokkuð úr frá öðrum tungljurtum vegna sérkennilegs vaxtarlags. Þar sem hún vex, stundum í nokkrum breiðum, vekja hinir grönnu og háu, gulleitu stönglar helzt athygli, með litlum gróhirzluklasa í toppinn. Minna ber á græna blaðhlutanum, þar sem hann situr oft nokkuð þétt niðri í sverðinum, enda blaðkan oft lítil og einföld að gerð.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/equishye.html,"er stinn og hörð, að mestu greinalaus elfting. Það vex í mólendi, kjarri, melum eða grýttu landi. Eski finnst í öllum landshlutum, en vex víða mjög strjált, einkum þar sem beit er mikil. Það finnst almennt frá láglendi upp í um 600 m hæð, hæst skráð í rúmlega 700 m á miðhálendinu í Fögruhlíð við Langjökul, Arnarfell hið mikla og Laugarfell við Hofsjökul. Það vex gjarnan í grýttu landi, vindblásnum fjallahlíðum en einnig í skóglendi. Sums staðar þar sem land hefur verið afgirt og friðað til skógræktar hefur því fjölgað mjög og getur myndað allþéttar breiður. Þótt gróft sé er það viðkvæmt fyrir beit. Sprotar eskisins vaxa upp af jarðlægum, svörtum jarðstönglum. Stönglarnir eru nær alltaf greinalausir, liðskiptir, sígrænir, með áberandi slíðrum sem eru niðurmjó með misbreiðu, svörtu belti neðst, slíðurtennur allt að 20 talsins, jafnbreiðar fram, ljósgráar, þverstífðar og svartar í endann, visna og falla fljótt af. Stöngullinn er allgildur (4-6 mm), ofurlítið gáraður, með röðum af kísiltönnum sem gera hann hrjúfan. Hliðargreinar geta stöku sinnum orðið til á særðum stönglum eða í toppi gamalla stofna. Gróöx myndast efst á grænum sprotum, svört með mjóum broddi í toppinn. Dæmigert eski er auðþekkt frá öðrum elftingum nema helzt eskibróður (sbr. beitieski). Hann greinist einkum frá eski á grennra vaxtarlagi, miklu þrengra miðholi í stönglinum, og á sérlega löngum og grönnum slíðurtönnum á yngstu (efstu) stöngul­slíðrunum, en eldri slíðrin líkjast hins vegar slíðrum eskisins.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/equisflu.html,"eða tjarnelfting er af elftingarætt. Það vex í vel blautum flóum og tjörnum eða vatnavikum, og í síkjum eða lygnum vatnsfarvegum. Í vatni myndar það oft samfelldar breiður og verður þar mjög hávaxið, en í mýrum vex það jafnan strjált innan um annan gróður og er þar lágvaxnara. Það vex víða um land frá láglendi upp í um 650 m hæð. Það vantar á þurrari og hærri hlutum miðhálendisins. Hæst hefur það fundizt í liðlega 700 m hæð við Orravatnsrústir á Hofsafrétti. Sprotar fergins vaxa upp af láréttum, brúnum, langskriðulum jarðstönglum. Þeir eru (3) 4-7 mm breiðir, sumargrænir, mjúkir viðkomu með afar víðu miðholi, sívalir og lítið gáraðir, oftast að mestu ógreindir, en stundum með fáeinum greinum um miðbik stöngulsins, greinar ferstrendar, oft aðeins ein eða tvær við hvern lið. Stöngulslíðrin eru með mörgum (12-18), þéttstæðum, dökkbrúnum, odddregnum slíðurtönnum. Gróaxið er endastætt á hinum grænu stönglum, snubbótt í toppinn. Fergin er fremur auðþekkt frá flestum öðrum elftingum á greinalausu vaxtarlagi, og á gildum stönglum með víðu miðholi. Aðeins eski getur líkst því nokkuð, en það vex á þurru landi, hefur afar hrjúfa og harða sígræna stöngla, og vantar hinar reglulegu, oddhvössu tennur ferginsins.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/BURKNAR/woodsalp.html,"er lítill, sjaldgæfur burkni af fjöllaufungsætt. Hún er einkum fundin á sunnanverðu landinu og virðist fylgja nokkuð útbreiðslumynstri liðfætlu. Hún vex í klettaskorum og hraunum eins og liðfætlan, og eru flestir fundarstaðir hennar á láglendi upp að 300 m. Aðeins á tveim stöðum á sunnanverðu hálendinu hefur hún fundizt ofar, í Leppistungum í 500 m hæð, og við Landmannalaugar í 600 m. Fjallaliðfæltan er um 4-12 sm á hæð. Hún vex upp af stuttum, allgildum jarðstöngli sem ber mikið af oddmjóum, brúnum hreistrum og stilkleifum gamalla, fallinna blaða. Blöðkurnar eru fjaðraðar, á stilk sem oft er stuttur en getur verið þriðjungur eða meira af heildarlengd blaðsins. Stilkurinn og miðstrengur blöðkunnar eru venjulega með mjög strjálum hárum og engum eða örfáum himnukenndum hreistrum. Hliðarsmáblöð blöðkunnar eru 6-15 hvoru megin, snubbótt í endann, 0,3-1 sm á lengd, djúptennt eða fjaðursepótt í 2-3 (4) snubbótta og heilrenda sepa hvoru megin, nánast hárlaus á efra borði, en löng hár á neðra borði sem einkum fylgja gróblettunum. Gróblettir eru oft 1-5 neðan á sepum smáblaðanna, oft illa aðgreindir og renna saman. Gróhula er oftast lítt sýnileg eða leysist upp í hárkennda bleðla. Fjallaliðfætla er ekki alltaf auðgreind frá venjulegri liðfætlu. Hún er einkum frábrugðin að því leyti að blaðkan er nánast hárlaus á efra borði, blaðstilkar og miðstrengur með afar strjálum hárum og hreistrum ef nokkrum. Einnig greinist blaðkan minna, hliðarsmáblöðin eru hlutfallslega styttri og með færri sepum til hliðanna. Þá má einnig nefna að hliðarsmáblöð fjallaliðfætlunnar eru jafnari á lengd yfir mestan part blöðkunnar, og því eru útlínur hennar nánast samsíða langa leið, en mjókka þó heldur neðst og í oddinn. Kynblöndun mun geta átt sér stað milli þessara tegunda, en hún hefur ekki verið staðfest hér á landi.",distribution,Hörður Kristinsson,is,Unknown
